year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,fare,Geocoded_City1,Geocoded_City2,tbl1apk,period
2025,1,32575,31123,"Los Angeles, CA (Metropolitan Area)","St. Louis, MO",14908,15016,SNA,STL,1592,289.44,"(34.052238, -118.243344)","(38.630276, -90.200309)",202411490815016SNASTL,Post-Pandemic
2025,1,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",14307,13577,PVD,MYR,756,223.62,"(42.358894, -71.056742)","(33.68785, -78.883852)",202411430713577PVDMYR,Post-Pandemic
2025,1,31453,34524,"Houston, TX","Richmond, VA",12266,14524,IAH,RIC,1166,249.15,"(29.760803, -95.369506)","(37.540759, -77.433932)",202411226614524IAHRIC,Post-Pandemic
2025,1,32575,31650,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",12892,13487,LAX,MSP,1535,264.31,"(34.052238, -118.243344)","(44.977479, -93.264346)",202411289213487LAXMSP,Post-Pandemic
2025,1,33667,30559,"Norfolk, VA (Metropolitan Area)","Seattle, WA",14098,14747,PHF,SEA,2437,402.5,"(36.846164, -76.285913)","(47.603229, -122.33028)",202331409814747PHFSEA,Post-Pandemic
2025,1,31295,31453,"Detroit, MI","Houston, TX",11433,12191,DTW,HOU,1092,216.41,"(42.332916, -83.047853)","(29.760803, -95.369506)",202411143312191DTWHOU,Post-Pandemic
2025,1,33485,31703,"Madison, WI","New York City, NY (Metropolitan Area)",13485,12197,MSN,HPN,819,287.28,"(43.073926, -89.385244)","(40.123164, -75.333718)",202411348512197MSNHPN,Post-Pandemic
2025,1,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,11618,MDW,EWR,773,256.42,"(41.775002, -87.696388)","(40.123164, -75.333718)",202411323211618MDWEWR,Post-Pandemic
2025,1,31454,32457,"Orlando, FL","San Francisco, CA (Metropolitan Area)",13204,14771,MCO,SFO,2446,362.66,"(28.538331, -81.378879)","(37.78008, -122.420168)",202411320414771MCOSFO,Post-Pandemic
2025,1,31624,31703,"Key West, FL","New York City, NY (Metropolitan Area)",11624,12391,EYW,ISP,1229,204.26,"(70.129129, -143.63129)","(40.123164, -75.333718)",202231162412391EYWISP,During-Pandemic
2025,1,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",10721,11292,BOS,DEN,1754,293.03,"(42.358894, -71.056742)","(39.738453, -104.984853)",202411072111292BOSDEN,Post-Pandemic
2025,1,31066,32211,"Columbus, OH","Las Vegas, NV",11066,12889,CMH,LAS,1771,262.76,"(39.962649, -82.996216)","(36.169202, -115.140597)",202411106612889CMHLAS,Post-Pandemic
2025,1,30194,35412,"Dallas/Fort Worth, TX","Knoxville, TN",11259,15412,DAL,TYS,772,496.71,"(40.11086, -77.035636)","(35.962631, -83.916677)",202411125915412DALTYS,Post-Pandemic
2025,1,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11298,12953,DFW,LGA,1428,225.76,"(40.11086, -77.035636)","(40.123164, -75.333718)",202411129812953DFWLGA,Post-Pandemic
2025,1,34492,32457,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",14492,14831,RDU,SJC,2400,375.48,"(42.673348, -72.179683)","(37.78008, -122.420168)",202411449214831RDUSJC,Post-Pandemic
2025,1,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,10800,LAS,BUR,236,128.82,"(36.169202, -115.140597)","(34.052238, -118.243344)",202411288910800LASBUR,Post-Pandemic
2025,1,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,11618,ATL,EWR,795,167.87,"(33.748547, -84.391502)","(40.123164, -75.333718)",202411039711618ATLEWR,Post-Pandemic
2025,1,33244,32467,"Memphis, TN","Miami, FL (Metropolitan Area)",13244,13303,MEM,MIA,859,247.62,"(35.143378, -90.052136)","(44.977479, -93.264346)",202411324413303MEMMIA,Post-Pandemic
2025,1,32575,31650,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",12954,13487,LGB,MSP,1535,177.86,"(34.052238, -118.243344)","(44.977479, -93.264346)",202411295413487LGBMSP,Post-Pandemic
2025,1,32337,32575,"Indianapolis, IN","Los Angeles, CA (Metropolitan Area)",12339,14908,IND,SNA,1814,335.96,"(39.76845, -86.156212)","(34.052238, -118.243344)",202411233914908INDSNA,Post-Pandemic
2025,1,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12197,14098,HPN,PHF,318,187.54,"(40.123164, -75.333718)","(36.846164, -76.285913)",202411219714098HPNPHF,Post-Pandemic
2025,1,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14908,12264,SNA,IAD,2329,396.19,"(34.052238, -118.243344)","(38.892062, -77.019912)",202411490812264SNAIAD,Post-Pandemic
2025,1,32467,31703,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",13303,15070,MIA,SWF,1139,37.9,"(44.977479, -93.264346)","(40.123164, -75.333718)",202221330315070MIASWF,During-Pandemic
2025,1,32467,33570,"Miami, FL (Metropolitan Area)","San Diego, CA",13303,14679,MIA,SAN,2269,342.26,"(44.977479, -93.264346)","(32.71576, -117.163817)",202411330314679MIASAN,Post-Pandemic
2025,1,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",10721,15016,BOS,STL,1047,256.33,"(42.358894, -71.056742)","(38.630276, -90.200309)",202411072115016BOSSTL,Post-Pandemic
2025,1,34489,32457,"Bend/Redmond, OR","San Francisco, CA (Metropolitan Area)",14489,13796,RDM,OAK,477,284.15,"(29.721576, -99.071062)","(37.78008, -122.420168)",202331448913796RDMOAK,Post-Pandemic
2025,1,30977,35412,"Chicago, IL","Knoxville, TN",13930,15412,ORD,TYS,475,239.47,"(41.775002, -87.696388)","(35.962631, -83.916677)",202411393015412ORDTYS,Post-Pandemic
2025,1,30194,30466,"Dallas/Fort Worth, TX","Phoenix, AZ",11298,14107,DFW,PHX,879,238.29,"(40.11086, -77.035636)","(30.406931, -87.217578)",202411129814107DFWPHX,Post-Pandemic
2025,1,30977,32467,"Chicago, IL","Miami, FL (Metropolitan Area)",13930,13303,ORD,MIA,1197,238.24,"(41.775002, -87.696388)","(44.977479, -93.264346)",202411393013303ORDMIA,Post-Pandemic
2025,1,31986,32575,"Grand Rapids, MI","Los Angeles, CA (Metropolitan Area)",11986,12892,GRR,LAX,1874,313.72,"(47.925705, -97.036068)","(34.052238, -118.243344)",202341198612892GRRLAX,Post-Pandemic
2025,1,34108,30466,"Peoria, IL","Phoenix, AZ",14108,14107,PIA,PHX,1326,36.73,"(32.283586, -90.10038)","(30.406931, -87.217578)",202121410814107PIAPHX,During-Pandemic
2025,1,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,13891,CAK,ONT,2073,496.77,"(41.505546, -81.6915)","(34.052238, -118.243344)",202411087413891CAKONT,Post-Pandemic
2025,1,30397,30852,"Atlanta, GA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10397,12264,ATL,IAD,577,178.05,"(33.748547, -84.391502)","(38.892062, -77.019912)",202411039712264ATLIAD,Post-Pandemic
2025,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12197,AUS,HPN,1559,267.29,"(30.264979, -97.746598)","(40.123164, -75.333718)",202411042312197AUSHPN,Post-Pandemic
2025,1,31066,31703,"Columbus, OH","New York City, NY (Metropolitan Area)",11066,12391,CMH,ISP,519,196.79,"(39.962649, -82.996216)","(40.123164, -75.333718)",202411106612391CMHISP,Post-Pandemic
2025,1,30194,30615,"Dallas/Fort Worth, TX","El Paso, TX",11259,11540,DAL,ELP,562,178.08,"(40.11086, -77.035636)","(31.76006, -106.492257)",202411125911540DALELP,Post-Pandemic
2025,1,32600,31703,"Little Rock, AR","New York City, NY (Metropolitan Area)",12992,12478,LIT,JFK,1100,312.1,"(34.748745, -92.275105)","(40.123164, -75.333718)",202341299212478LITJFK,Post-Pandemic
2025,1,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",11057,12954,CLT,LGB,2125,287.84,"(35.222936, -80.840161)","(34.052238, -118.243344)",202411105712954CLTLGB,Post-Pandemic
2025,1,30257,33195,"Albany, NY","Tampa, FL (Metropolitan Area)",10257,15304,ALB,TPA,1138,245.32,"(42.651242, -73.755418)","(37.8606, -78.804199)",202411025715304ALBTPA,Post-Pandemic
2025,1,34570,30852,"Reno, NV","Washington, DC (Metropolitan Area)",14570,11278,RNO,DCA,2286,355.36,"(30.177159, -95.162771)","(38.892062, -77.019912)",202331457011278RNODCA,Post-Pandemic
2025,1,33105,33195,"Cincinnati, OH","Tampa, FL (Metropolitan Area)",11193,14112,CVG,PIE,776,101.13,"(39.104427, -84.513808)","(37.8606, -78.804199)",202411119314112CVGPIE,Post-Pandemic
2025,1,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",10721,14730,BOS,SDF,829,270.26,"(42.358894, -71.056742)","(38.256078, -85.751569)",202341072114730BOSSDF,Post-Pandemic
2025,1,31703,33316,"New York City, NY (Metropolitan Area)","Omaha, NE",12197,13871,HPN,OMA,1188,375.68,"(40.123164, -75.333718)","(46.07035, -93.666319)",202411219713871HPNOMA,Post-Pandemic
2025,1,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10874,15304,CAK,TPA,927,130.01,"(41.505546, -81.6915)","(37.8606, -78.804199)",202411087415304CAKTPA,Post-Pandemic
2025,1,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12266,14908,IAH,SNA,1390,267.69,"(29.760803, -95.369506)","(34.052238, -118.243344)",202411226614908IAHSNA,Post-Pandemic
2025,1,31123,30852,"St. Louis, MO","Washington, DC (Metropolitan Area)",15016,10821,STL,BWI,738,205.96,"(38.630276, -90.200309)","(38.892062, -77.019912)",202411501610821STLBWI,Post-Pandemic
2025,1,30647,34614,"Cleveland, OH (Metropolitan Area)","Salt Lake City, UT",10874,14869,CAK,SLC,1592,0.02,"(41.505546, -81.6915)","(40.758478, -111.888142)",202111087414869CAKSLC,During-Pandemic
2025,1,30599,30977,"Birmingham, AL","Chicago, IL",10599,13930,BHM,ORD,584,232.48,"(33.522859, -86.807705)","(41.775002, -87.696388)",202411059913930BHMORD,Post-Pandemic
2025,1,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12478,DEN,JFK,1659,243.88,"(39.738453, -104.984853)","(40.123164, -75.333718)",202411129212478DENJFK,Post-Pandemic
2025,1,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,10800,CLE,BUR,2073,323.05,"(41.505546, -81.6915)","(34.052238, -118.243344)",202411104210800CLEBUR,Post-Pandemic
2025,1,34262,32457,"Palm Springs, CA","San Francisco, CA (Metropolitan Area)",14262,14771,PSP,SFO,421,209.7,"(33.830302, -116.546843)","(37.78008, -122.420168)",202411426214771PSPSFO,Post-Pandemic
2025,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,12954,PVD,LGB,2611,203.33,"(42.358894, -71.056742)","(34.052238, -118.243344)",202411430712954PVDLGB,Post-Pandemic
2025,1,30977,34570,"Chicago, IL","Reno, NV",13232,14570,MDW,RNO,1680,259.79,"(41.775002, -87.696388)","(30.177159, -95.162771)",202331323214570MDWRNO,Post-Pandemic
2025,1,30977,30194,"Chicago, IL","Dallas/Fort Worth, TX",13232,11259,MDW,DAL,802,164.34,"(41.775002, -87.696388)","(40.11086, -77.035636)",202411323211259MDWDAL,Post-Pandemic
2025,1,30977,34986,"Chicago, IL","Sarasota/Bradenton, FL",13232,14986,MDW,SRQ,1050,148.91,"(41.775002, -87.696388)","(27.336483, -82.538602)",202411323214986MDWSRQ,Post-Pandemic
2025,1,30194,34262,"Dallas/Fort Worth, TX","Palm Springs, CA",11298,14262,DFW,PSP,1137,347.95,"(40.11086, -77.035636)","(33.830302, -116.546843)",202411129814262DFWPSP,Post-Pandemic
2025,1,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10874,14771,CAK,SFO,2187,491.02,"(41.505546, -81.6915)","(37.78008, -122.420168)",202411087414771CAKSFO,Post-Pandemic
2025,1,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13232,ABQ,MDW,1121,250.43,"(35.084248, -106.649241)","(41.775002, -87.696388)",202411014013232ABQMDW,Post-Pandemic
2025,1,30599,31453,"Birmingham, AL","Houston, TX",10599,12266,BHM,IAH,570,237.26,"(33.522859, -86.807705)","(29.760803, -95.369506)",202411059912266BHMIAH,Post-Pandemic
2025,1,31136,30852,"Jacksonville, FL","Washington, DC (Metropolitan Area)",12451,10821,JAX,BWI,663,206.15,"(30.325968, -81.65676)","(38.892062, -77.019912)",202411245110821JAXBWI,Post-Pandemic
2025,1,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",14307,14524,PVD,RIC,487,205.74,"(42.358894, -71.056742)","(37.540759, -77.433932)",202411430714524PVDRIC,Post-Pandemic
2025,1,32575,34524,"Los Angeles, CA (Metropolitan Area)","Richmond, VA",13891,14524,ONT,RIC,2305,375.09,"(34.052238, -118.243344)","(37.540759, -77.433932)",202411389114524ONTRIC,Post-Pandemic
2025,1,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12478,10821,JFK,BWI,234,233.23,"(40.123164, -75.333718)","(38.892062, -77.019912)",202411247810821JFKBWI,Post-Pandemic
2025,1,30397,30852,"Atlanta, GA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10397,11278,ATL,DCA,577,196.84,"(33.748547, -84.391502)","(38.892062, -77.019912)",202411039711278ATLDCA,Post-Pandemic
2025,1,30849,31703,"Bozeman, MT","New York City, NY (Metropolitan Area)",10849,12197,BZN,HPN,1902,526.43,"(45.679294, -111.046611)","(40.123164, -75.333718)",202411084912197BZNHPN,Post-Pandemic
2025,1,32575,31123,"Los Angeles, CA (Metropolitan Area)","St. Louis, MO",12954,15016,LGB,STL,1592,205.86,"(34.052238, -118.243344)","(38.630276, -90.200309)",202411295415016LGBSTL,Post-Pandemic
2025,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12892,14831,LAX,SJC,372,139.07,"(34.052238, -118.243344)","(37.78008, -122.420168)",202411289214831LAXSJC,Post-Pandemic
2025,1,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",12478,13204,JFK,MCO,989,178.25,"(40.123164, -75.333718)","(28.538331, -81.378879)",202411247813204JFKMCO,Post-Pandemic
2025,1,34614,30852,"Salt Lake City, UT","Washington, DC (Metropolitan Area)",14869,11278,SLC,DCA,1865,401.95,"(40.758478, -111.888142)","(38.892062, -77.019912)",202411486911278SLCDCA,Post-Pandemic
2025,1,31703,34492,"New York City, NY (Metropolitan Area)","Raleigh/Durham, NC",15070,14492,SWF,RDU,463,89.88,"(40.123164, -75.333718)","(42.673348, -72.179683)",202231507014492SWFRDU,During-Pandemic
2025,1,30581,33195,"Bangor, ME","Tampa, FL (Metropolitan Area)",10581,15304,BGR,TPA,1394,186.34,"(44.801602, -68.771334)","(37.8606, -78.804199)",202211058115304BGRTPA,During-Pandemic
2025,1,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12266,12954,IAH,LGB,1390,133.92,"(29.760803, -95.369506)","(34.052238, -118.243344)",202411226612954IAHLGB,Post-Pandemic
2025,1,30194,34027,"Dallas/Fort Worth, TX","West Palm Beach/Palm Beach, FL",11298,14027,DFW,PBI,1102,350.21,"(40.11086, -77.035636)","(33.90976, -98.500854)",202411129814027DFWPBI,Post-Pandemic
2025,1,31453,31481,"Houston, TX","Panama City, FL",12266,11481,IAH,ECP,572,393.24,"(29.760803, -95.369506)","(30.185159, -85.73078)",202231226611481IAHECP,During-Pandemic
2025,1,30977,31714,"Chicago, IL","Fort Myers, FL",13232,14635,MDW,RSW,1120,210.9,"(41.775002, -87.696388)","(40.253979, -103.801495)",202411323214635MDWRSW,Post-Pandemic
2025,1,32575,34252,"Los Angeles, CA (Metropolitan Area)","Pasco/Kennewick/Richland, WA",14908,14252,SNA,PSC,871,327.7,"(34.052238, -118.243344)","(37.123874, -76.391902)",202341490814252SNAPSC,Post-Pandemic
2025,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13296,12391,MHT,ISP,209,136.46,"(42.358894, -71.056742)","(40.123164, -75.333718)",202231329612391MHTISP,During-Pandemic
2025,1,30647,31123,"Cleveland, OH (Metropolitan Area)","St. Louis, MO",10874,15016,CAK,STL,498,289.16,"(41.505546, -81.6915)","(38.630276, -90.200309)",202341087415016CAKSTL,Post-Pandemic
2025,1,32337,31703,"Indianapolis, IN","New York City, NY (Metropolitan Area)",12339,11618,IND,EWR,701,211.95,"(39.76845, -86.156212)","(40.123164, -75.333718)",202411233911618INDEWR,Post-Pandemic
2025,1,32575,34570,"Los Angeles, CA (Metropolitan Area)","Reno, NV",12954,14570,LGB,RNO,415,137.99,"(34.052238, -118.243344)","(30.177159, -95.162771)",202411295414570LGBRNO,Post-Pandemic
2025,1,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12953,14098,LGA,PHF,318,293.26,"(40.123164, -75.333718)","(36.846164, -76.285913)",202411295314098LGAPHF,Post-Pandemic
2025,1,31453,30693,"Houston, TX","Nashville, TN",12191,10693,HOU,BNA,670,189.16,"(29.760803, -95.369506)","(36.166687, -86.779932)",202411219110693HOUBNA,Post-Pandemic
2025,1,31995,31703,"Greensboro/High Point, NC","New York City, NY (Metropolitan Area)",11995,12953,GSO,LGA,481,191.89,"(36.072701, -79.793899)","(40.123164, -75.333718)",202411199512953GSOLGA,Post-Pandemic
2025,1,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11259,14908,DAL,SNA,1246,247.96,"(40.11086, -77.035636)","(34.052238, -118.243344)",202411125914908DALSNA,Post-Pandemic
2025,1,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12953,13931,LGA,ORF,318,168.18,"(40.123164, -75.333718)","(36.846164, -76.285913)",202411295313931LGAORF,Post-Pandemic
2025,1,32575,34252,"Los Angeles, CA (Metropolitan Area)","Pasco/Kennewick/Richland, WA",12892,14252,LAX,PSC,871,277.16,"(34.052238, -118.243344)","(37.123874, -76.391902)",202341289214252LAXPSC,Post-Pandemic
2025,1,33198,31703,"Kansas City, MO","New York City, NY (Metropolitan Area)",13198,12391,MCI,ISP,1148,252.91,"(39.099792, -94.578559)","(40.123164, -75.333718)",202411319812391MCIISP,Post-Pandemic
2025,1,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13930,11278,ORD,DCA,622,175.17,"(41.775002, -87.696388)","(38.892062, -77.019912)",202411393011278ORDDCA,Post-Pandemic
2025,1,30194,32457,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",11259,14771,DAL,SFO,1476,221.91,"(40.11086, -77.035636)","(37.78008, -122.420168)",202411125914771DALSFO,Post-Pandemic
2025,1,30194,31504,"Dallas/Fort Worth, TX","Valparaiso, FL",11259,15624,DAL,VPS,641,172.75,"(40.11086, -77.035636)","(41.478143, -87.055372)",202411125915624DALVPS,Post-Pandemic
2025,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13232,12954,MDW,LGB,1750,200.41,"(41.775002, -87.696388)","(34.052238, -118.243344)",202411323212954MDWLGB,Post-Pandemic
2025,1,32467,32457,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13303,13796,MIA,OAK,2585,165.66,"(44.977479, -93.264346)","(37.78008, -122.420168)",202411330313796MIAOAK,Post-Pandemic
2025,1,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",13891,13851,ONT,OKC,1187,270.49,"(34.052238, -118.243344)","(35.468494, -97.521264)",202411389113851ONTOKC,Post-Pandemic
2025,1,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",12451,14908,JAX,SNA,2153,344.5,"(30.325968, -81.65676)","(34.052238, -118.243344)",202411245114908JAXSNA,Post-Pandemic
2025,1,30431,31703,"Asheville, NC","New York City, NY (Metropolitan Area)",10431,12953,AVL,LGA,617,220.67,"(35.595889, -82.550039)","(40.123164, -75.333718)",202411043112953AVLLGA,Post-Pandemic
2025,1,30140,32457,"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",10140,14771,ABQ,SFO,896,292.02,"(35.084248, -106.649241)","(37.78008, -122.420168)",202411014014771ABQSFO,Post-Pandemic
2025,1,30994,32575,"Charleston, SC","Los Angeles, CA (Metropolitan Area)",10994,14908,CHS,SNA,2206,361.42,"(32.77647, -79.931027)","(34.052238, -118.243344)",202411099414908CHSSNA,Post-Pandemic
2025,1,30194,32457,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",11259,13796,DAL,OAK,1476,211.05,"(40.11086, -77.035636)","(37.78008, -122.420168)",202411125913796DALOAK,Post-Pandemic
2025,1,32457,30852,"San Francisco, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14831,10821,SJC,BWI,2457,360.83,"(37.78008, -122.420168)","(38.892062, -77.019912)",202411483110821SJCBWI,Post-Pandemic
2025,1,30647,32211,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",11042,12889,CLE,LAS,1846,211.01,"(41.505546, -81.6915)","(36.169202, -115.140597)",202411104212889CLELAS,Post-Pandemic
2025,1,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",10721,12451,BOS,JAX,1028,221.55,"(42.358894, -71.056742)","(30.325968, -81.65676)",202411072112451BOSJAX,Post-Pandemic
2025,1,30977,32457,"Chicago, IL","San Francisco, CA (Metropolitan Area)",13232,14831,MDW,SJC,1855,290.64,"(41.775002, -87.696388)","(37.78008, -122.420168)",202411323214831MDWSJC,Post-Pandemic
2025,1,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",10874,14635,CAK,RSW,1025,231.63,"(41.505546, -81.6915)","(40.253979, -103.801495)",202411087414635CAKRSW,Post-Pandemic
2025,1,32457,30436,"San Francisco, CA (Metropolitan Area)","Tucson, AZ",13796,15376,OAK,TUS,751,174.05,"(37.78008, -122.420168)","(35.167852, -103.726151)",202411379615376OAKTUS,Post-Pandemic
2025,1,30620,30466,"Billings, MT","Phoenix, AZ",10620,10466,BIL,AZA,878,111.57,"(41.698264, -88.077915)","(30.406931, -87.217578)",202311062010466BILAZA,Post-Pandemic
2025,1,32467,30852,"Miami, FL (Metropolitan Area)","Washington, DC (Metropolitan Area)",13303,10821,MIA,BWI,946,163.8,"(44.977479, -93.264346)","(38.892062, -77.019912)",202411330310821MIABWI,Post-Pandemic
2025,1,31454,30852,"Orlando, FL","Washington, DC (Metropolitan Area)",13204,11278,MCO,DCA,787,166.7,"(28.538331, -81.378879)","(38.892062, -77.019912)",202411320411278MCODCA,Post-Pandemic
2025,1,30994,30977,"Charleston, SC","Chicago, IL",10994,13930,CHS,ORD,760,247.33,"(32.77647, -79.931027)","(41.775002, -87.696388)",202411099413930CHSORD,Post-Pandemic
2025,1,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",12451,12197,JAX,HPN,858,170.88,"(30.325968, -81.65676)","(40.123164, -75.333718)",202411245112197JAXHPN,Post-Pandemic
2025,1,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11259,10800,DAL,BUR,1246,256.17,"(40.11086, -77.035636)","(34.052238, -118.243344)",202411125910800DALBUR,Post-Pandemic
2025,1,31453,32896,"Houston, TX","Lubbock, TX",12266,12896,IAH,LBB,475,204.63,"(29.760803, -95.369506)","(41.181125, -96.030508)",202411226612896IAHLBB,Post-Pandemic
2025,1,32457,30436,"San Francisco, CA (Metropolitan Area)","Tucson, AZ",14771,15376,SFO,TUS,751,245.32,"(37.78008, -122.420168)","(35.167852, -103.726151)",202411477115376SFOTUS,Post-Pandemic
2025,1,30977,32467,"Chicago, IL","Miami, FL (Metropolitan Area)",13232,11697,MDW,FLL,1197,179.82,"(41.775002, -87.696388)","(44.977479, -93.264346)",202411323211697MDWFLL,Post-Pandemic
2025,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,15070,AUS,SWF,1559,108.19,"(30.264979, -97.746598)","(40.123164, -75.333718)",202131042315070AUSSWF,During-Pandemic
2025,1,31453,33316,"Houston, TX","Omaha, NE",12191,13871,HOU,OMA,804,213.99,"(29.760803, -95.369506)","(46.07035, -93.666319)",202411219113871HOUOMA,Post-Pandemic
2025,1,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",12451,12478,JAX,JFK,858,171.56,"(30.325968, -81.65676)","(40.123164, -75.333718)",202411245112478JAXJFK,Post-Pandemic
