year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,fare,Geocoded_City1,Geocoded_City2,tbl1apk,period
2025,1,30977,34100,"Chicago, IL","Philadelphia, PA",13930,14100,ORD,PHL,678,188.23,"41.87456337224408, -87.6626642168663","39.98377424825989, -75.15381968285524",202411393014100ORDPHL,Post-Pandemic
2025,1,30977,31423,"Chicago, IL","Des Moines, IA",13232,11423,MDW,DSM,306,134.38,"41.87456337224408, -87.6626642168663","41.58857074079946, -93.6283967899208",202331323211423MDWDSM,Post-Pandemic
2025,1,30408,30466,"Appleton, WI","Phoenix, AZ",10408,14107,ATW,PHX,1463,480.76,"44.27173518230227, -88.40141476386987","33.45644253857997, -112.08747472975207",202411040814107ATWPHX,Post-Pandemic
2025,1,30198,30852,"Pittsburgh, PA","Washington, DC (Metropolitan Area)",14122,12264,PIT,IAD,210,202.46,"40.428308691100916, -80.00258516640433","39.06854619558678, -77.28209870558013",202411412212264PITIAD,Post-Pandemic
2025,1,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14908,11278,SNA,DCA,2329,377.94,"33.79226917070069, -118.204909485967","39.06854619558678, -77.28209870558013",202411490811278SNADCA,Post-Pandemic
2025,1,30198,33195,"Pittsburgh, PA","Tampa, FL (Metropolitan Area)",14122,14112,PIT,PIE,878,106.02,"40.428308691100916, -80.00258516640433","28.042586526893363, -82.48802351156911",202411412214112PITPIE,Post-Pandemic
2025,1,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",13296,14100,MHT,PHL,289,267.82,"42.354802625389624, -71.11763566666443","39.98377424825989, -75.15381968285524",202411329614100MHTPHL,Post-Pandemic
2025,1,34492,30852,"Raleigh/Durham, NC","Washington, DC (Metropolitan Area)",14492,11278,RDU,DCA,255,177.36,"35.8264062992142, -78.64493840243881","39.06854619558678, -77.28209870558013",202411449211278RDUDCA,Post-Pandemic
2025,1,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,12892,DEN,LAX,862,188.83,"39.756924270957846, -104.97850757879121","33.79226917070069, -118.204909485967",202411129212892DENLAX,Post-Pandemic
2025,1,30792,32457,"Buffalo, NY","San Francisco, CA (Metropolitan Area)",10792,13796,BUF,OAK,2309,353.43,"42.88848453606787, -78.88506497736563","37.71088023891693, -122.08942035984728",202331079213796BUFOAK,Post-Pandemic
2025,1,34614,32457,"Salt Lake City, UT","San Francisco, CA (Metropolitan Area)",14869,14831,SLC,SJC,599,207.82,"40.760259272294405, -111.88118288803257","37.71088023891693, -122.08942035984728",202411486914831SLCSJC,Post-Pandemic
2025,1,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",14307,14747,PVD,SEA,2496,385.83,"42.354802625389624, -71.11763566666443","47.60490210531131, -122.30959975376733",202411430714747PVDSEA,Post-Pandemic
2025,1,30372,31703,"Aspen, CO","New York City, NY (Metropolitan Area)",10372,12953,ASE,LGA,1750,596.04,"39.188614644566854, -106.81919046249439","40.722551776084316, -73.97924863938653",202411037212953ASELGA,Post-Pandemic
2025,1,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",13296,11259,MHT,DAL,1562,248.79,"42.354802625389624, -71.11763566666443","32.78949295097016, -96.9610454262068",202411329611259MHTDAL,Post-Pandemic
2025,1,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10800,13931,BUR,ORF,2371,402.59,"33.79226917070069, -118.204909485967","36.8740444347547, -76.21004560086016",202411080013931BURORF,Post-Pandemic
2025,1,31714,31703,"Fort Myers, FL","New York City, NY (Metropolitan Area)",14635,11618,RSW,EWR,1102,202.84,"26.63609003192515, -81.85573855366816","40.722551776084316, -73.97924863938653",202411463511618RSWEWR,Post-Pandemic
2025,1,33316,30466,"Omaha, NE","Phoenix, AZ",13871,10466,OMA,AZA,1037,109.26,"41.28583913731744, -96.03667592489528","33.45644253857997, -112.08747472975207",202411387110466OMAAZA,Post-Pandemic
2025,1,32575,33192,"Los Angeles, CA (Metropolitan Area)","Sacramento, CA",13891,14893,ONT,SMF,404,161.0,"33.79226917070069, -118.204909485967","38.5749272937173, -121.5125250600104",202411389114893ONTSMF,Post-Pandemic
2025,1,30194,31638,"Dallas/Fort Worth, TX","Fresno, CA",11298,11638,DFW,FAT,1325,347.18,"32.78949295097016, -96.9610454262068","36.76066201089763, -119.80081004599691",202341129811638DFWFAT,Post-Pandemic
2025,1,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11259,12478,DAL,JFK,1428,331.57,"32.78949295097016, -96.9610454262068","40.722551776084316, -73.97924863938653",202411125912478DALJFK,Post-Pandemic
2025,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,12892,BOS,LAX,2611,418.5,"42.354802625389624, -71.11763566666443","33.79226917070069, -118.204909485967",202411072112892BOSLAX,Post-Pandemic
2025,1,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,12197,MDW,HPN,773,178.77,"41.87456337224408, -87.6626642168663","40.722551776084316, -73.97924863938653",202411323212197MDWHPN,Post-Pandemic
2025,1,33851,32457,"Oklahoma City, OK","San Francisco, CA (Metropolitan Area)",13851,14831,OKC,SJC,1384,153.52,"35.47075685159531, -97.57825017993011","37.71088023891693, -122.08942035984728",202031385114831OKCSJC,Pre-Pandemic
2025,1,31135,31703,"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",13577,12953,MYR,LGA,601,153.95,"33.69427321952338, -78.91309520031345","40.722551776084316, -73.97924863938653",202411357712953MYRLGA,Post-Pandemic
2025,1,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,12892,CLE,LAX,2073,280.42,"41.49657498253431, -81.70037642525823","33.79226917070069, -118.204909485967",202411104212892CLELAX,Post-Pandemic
2025,1,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12478,14747,JFK,SEA,2422,318.02,"40.722551776084316, -73.97924863938653","47.60490210531131, -122.30959975376733",202411247814747JFKSEA,Post-Pandemic
2025,1,31986,31703,"Grand Rapids, MI","New York City, NY (Metropolitan Area)",11986,12478,GRR,JFK,656,294.6,"42.975953635996774, -85.67938935852456","40.722551776084316, -73.97924863938653",202411198612478GRRJFK,Post-Pandemic
2025,1,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",13296,12191,MHT,HOU,1609,286.72,"42.354802625389624, -71.11763566666443","29.75402924471362, -95.25854681876497",202411329612191MHTHOU,Post-Pandemic
2025,1,30977,34262,"Chicago, IL","Palm Springs, CA",13232,14262,MDW,PSP,1657,216.82,"41.87456337224408, -87.6626642168663","33.83638124392223, -116.53739400482371",202411323214262MDWPSP,Post-Pandemic
2025,1,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",10693,14831,BNA,SJC,1969,293.42,"36.18305402680001, -86.7906764200911","37.71088023891693, -122.08942035984728",202411069314831BNASJC,Post-Pandemic
2025,1,31295,31453,"Detroit, MI","Houston, TX",11433,12266,DTW,IAH,1092,219.23,"42.330480030343146, -83.08834584505033","29.75402924471362, -95.25854681876497",202411143312266DTWIAH,Post-Pandemic
2025,1,31057,32457,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",11057,13796,CLT,OAK,2296,252.85,"35.226482442217936, -80.82749079551755","37.71088023891693, -122.08942035984728",202411105713796CLTOAK,Post-Pandemic
2025,1,30977,31066,"Chicago, IL","Columbus, OH",13930,11066,ORD,CMH,296,203.45,"41.87456337224408, -87.6626642168663","39.97936225013163, -83.00459328425883",202411393011066ORDCMH,Post-Pandemic
2025,1,30977,33570,"Chicago, IL","San Diego, CA",13930,14679,ORD,SAN,1728,329.41,"41.87456337224408, -87.6626642168663","32.752163632745145, -117.18796205356412",202411393014679ORDSAN,Post-Pandemic
2025,1,30977,33105,"Chicago, IL","Cincinnati, OH",13930,11193,ORD,CVG,264,218.69,"41.87456337224408, -87.6626642168663","39.1184591715016, -84.4916057804775",202411393011193ORDCVG,Post-Pandemic
2025,1,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12953,10821,LGA,BWI,234,154.28,"40.722551776084316, -73.97924863938653","39.06854619558678, -77.28209870558013",202411295310821LGABWI,Post-Pandemic
2025,1,31650,30466,"Minneapolis/St. Paul, MN","Phoenix, AZ",13487,10466,MSP,AZA,1276,134.95,"44.97932251131572, -93.27385685659087","33.45644253857997, -112.08747472975207",202411348710466MSPAZA,Post-Pandemic
2025,1,30397,32467,"Atlanta, GA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10397,11697,ATL,FLL,594,148.42,"33.78625599383559, -84.39125241191016","25.818657926992138, -80.30089992008288",202411039711697ATLFLL,Post-Pandemic
2025,1,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",13296,10792,MHT,BUF,395,233.36,"42.354802625389624, -71.11763566666443","42.88848453606787, -78.88506497736563",202411329610792MHTBUF,Post-Pandemic
2025,1,30785,31703,"Burlington, VT","New York City, NY (Metropolitan Area)",10785,12391,BTV,ISP,266,293.2,"44.481396025359444, -73.22184565791989","40.722551776084316, -73.97924863938653",202231078512391BTVISP,During-Pandemic
2025,1,31453,31481,"Houston, TX","Panama City, FL",12191,11481,HOU,ECP,572,315.55,"29.75402924471362, -95.25854681876497","30.184722940033467, -85.66706166387961",202231219111481HOUECP,During-Pandemic
2025,1,32575,34492,"Los Angeles, CA (Metropolitan Area)","Raleigh/Durham, NC",14908,14492,SNA,RDU,2239,368.08,"33.79226917070069, -118.204909485967","35.8264062992142, -78.64493840243881",202411490814492SNARDU,Post-Pandemic
2025,1,34100,32457,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",14100,14771,PHL,SFO,2521,383.63,"39.98377424825989, -75.15381968285524","37.71088023891693, -122.08942035984728",202411410014771PHLSFO,Post-Pandemic
2025,1,30977,33495,"Chicago, IL","New Orleans, LA",13232,13495,MDW,MSY,837,177.5,"41.87456337224408, -87.6626642168663","29.968452489061857, -90.10275784325407",202411323213495MDWMSY,Post-Pandemic
2025,1,32575,31123,"Los Angeles, CA (Metropolitan Area)","St. Louis, MO",13891,15016,ONT,STL,1592,291.68,"33.79226917070069, -118.204909485967","38.620683220244835, -90.20661760171893",202411389115016ONTSTL,Post-Pandemic
2025,1,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",13296,14027,MHT,PBI,1222,260.43,"42.354802625389624, -71.11763566666443","26.71765666131259, -80.06972598082136",202411329614027MHTPBI,Post-Pandemic
2025,1,30666,32457,"Bellingham, WA","San Francisco, CA (Metropolitan Area)",10666,13796,BLI,OAK,790,131.0,"48.762044897987906, -122.4773961629373","37.71088023891693, -122.08942035984728",202331066613796BLIOAK,Post-Pandemic
2025,1,32575,30559,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",10800,14747,BUR,SEA,978,207.89,"33.79226917070069, -118.204909485967","47.60490210531131, -122.30959975376733",202411080014747BURSEA,Post-Pandemic
2025,1,33044,32467,"Louisville, KY","Miami, FL (Metropolitan Area)",14730,11697,SDF,FLL,910,162.38,"38.24602088207979, -85.777273302663","25.818657926992138, -80.30089992008288",202411473011697SDFFLL,Post-Pandemic
2025,1,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,12892,BOI,LAX,688,215.6,"43.60983163584366, -116.22987761101399","33.79226917070069, -118.204909485967",202411071312892BOILAX,Post-Pandemic
2025,1,33198,31703,"Kansas City, MO","New York City, NY (Metropolitan Area)",13198,15070,MCI,SWF,1148,213.5,"39.09727422425539, -94.59193653569932","40.722551776084316, -73.97924863938653",202131319815070MCISWF,During-Pandemic
2025,1,31834,32575,"Fayetteville, AR","Los Angeles, CA (Metropolitan Area)",15919,10800,XNA,BUR,1371,424.89,"36.07715579207616, -94.1704648010779","33.79226917070069, -118.204909485967",202411591910800XNABUR,Post-Pandemic
2025,1,30154,31703,"Nantucket, MA","New York City, NY (Metropolitan Area)",10154,11618,ACK,EWR,218,202.92,"41.28761235505875, -70.07482034874342","40.722551776084316, -73.97924863938653",202331015411618ACKEWR,Post-Pandemic
2025,1,31066,33195,"Columbus, OH","Tampa, FL (Metropolitan Area)",12917,14112,LCK,PIE,829,105.16,"39.97936225013163, -83.00459328425883","28.042586526893363, -82.48802351156911",202411291714112LCKPIE,Post-Pandemic
2025,1,30194,34614,"Dallas/Fort Worth, TX","Salt Lake City, UT",11298,14869,DFW,SLC,999,272.14,"32.78949295097016, -96.9610454262068","40.760259272294405, -111.88118288803257",202411129814869DFWSLC,Post-Pandemic
2025,1,30194,33044,"Dallas/Fort Worth, TX","Louisville, KY",11298,14730,DFW,SDF,733,226.09,"32.78949295097016, -96.9610454262068","38.24602088207979, -85.777273302663",202411129814730DFWSDF,Post-Pandemic
2025,1,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,10821,BOS,BWI,418,158.89,"42.354802625389624, -71.11763566666443","39.06854619558678, -77.28209870558013",202411072110821BOSBWI,Post-Pandemic
2025,1,31995,31703,"Greensboro/High Point, NC","New York City, NY (Metropolitan Area)",11995,12478,GSO,JFK,481,207.3,"36.03421614839542, -79.81335809555009","40.722551776084316, -73.97924863938653",202411199512478GSOJFK,Post-Pandemic
2025,1,31066,32457,"Columbus, OH","San Francisco, CA (Metropolitan Area)",11066,13796,CMH,OAK,2120,272.94,"39.97936225013163, -83.00459328425883","37.71088023891693, -122.08942035984728",202411106613796CMHOAK,Post-Pandemic
2025,1,30194,32337,"Dallas/Fort Worth, TX","Indianapolis, IN",11298,12339,DFW,IND,761,267.5,"32.78949295097016, -96.9610454262068","39.771952587955795, -86.15481334537304",202411129812339DFWIND,Post-Pandemic
2025,1,31703,33570,"New York City, NY (Metropolitan Area)","San Diego, CA",12391,14679,ISP,SAN,2481,320.57,"40.722551776084316, -73.97924863938653","32.752163632745145, -117.18796205356412",202411239114679ISPSAN,Post-Pandemic
2025,1,34570,30852,"Reno, NV","Washington, DC (Metropolitan Area)",14570,10821,RNO,BWI,2286,326.06,"39.53423462420134, -119.79872339183126","39.06854619558678, -77.28209870558013",202331457010821RNOBWI,Post-Pandemic
2025,1,30423,31453,"Austin, TX","Houston, TX",10423,12266,AUS,IAH,148,171.43,"30.292943195253578, -97.7604933852142","29.75402924471362, -95.25854681876497",202241042312266AUSIAH,During-Pandemic
2025,1,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14908,12478,SNA,JFK,2510,522.68,"33.79226917070069, -118.204909485967","40.722551776084316, -73.97924863938653",202411490812478SNAJFK,Post-Pandemic
2025,1,32575,33342,"Los Angeles, CA (Metropolitan Area)","Milwaukee, WI",12954,13342,LGB,MKE,1756,215.4,"33.79226917070069, -118.204909485967","43.049691576007966, -87.9234915192468",202411295413342LGBMKE,Post-Pandemic
2025,1,30721,31454,"Boston, MA (Metropolitan Area)","Orlando, FL",14307,13204,PVD,MCO,1142,194.95,"42.354802625389624, -71.11763566666443","28.548125486782045, -81.37833290308744",202411430713204PVDMCO,Post-Pandemic
2025,1,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",10874,12266,CAK,IAH,1106,400.61,"41.49657498253431, -81.70037642525823","29.75402924471362, -95.25854681876497",202411087412266CAKIAH,Post-Pandemic
2025,1,32575,31454,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",10800,13204,BUR,MCO,2218,309.95,"33.79226917070069, -118.204909485967","28.548125486782045, -81.37833290308744",202411080013204BURMCO,Post-Pandemic
2025,1,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12197,14771,HPN,SFO,2608,326.1,"40.722551776084316, -73.97924863938653","37.71088023891693, -122.08942035984728",202411219714771HPNSFO,Post-Pandemic
2025,1,34004,32457,"Everett, WA","San Francisco, CA (Metropolitan Area)",14004,14771,PAE,SFO,728,183.57,"47.9634783383612, -122.23040559005649","37.71088023891693, -122.08942035984728",202331400414771PAESFO,Post-Pandemic
2025,1,32575,31123,"Los Angeles, CA (Metropolitan Area)","St. Louis, MO",14908,15016,SNA,STL,1592,289.44,"33.79226917070069, -118.204909485967","38.620683220244835, -90.20661760171893",202411490815016SNASTL,Post-Pandemic
2025,1,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",14307,13577,PVD,MYR,756,223.62,"42.354802625389624, -71.11763566666443","33.69427321952338, -78.91309520031345",202411430713577PVDMYR,Post-Pandemic
2025,1,31453,34524,"Houston, TX","Richmond, VA",12266,14524,IAH,RIC,1166,249.15,"29.75402924471362, -95.25854681876497","37.531327544259966, -77.47133072018607",202411226614524IAHRIC,Post-Pandemic
2025,1,32575,31650,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",12892,13487,LAX,MSP,1535,264.31,"33.79226917070069, -118.204909485967","44.97932251131572, -93.27385685659087",202411289213487LAXMSP,Post-Pandemic
2025,1,33667,30559,"Norfolk, VA (Metropolitan Area)","Seattle, WA",14098,14747,PHF,SEA,2437,402.5,"36.8740444347547, -76.21004560086016","47.60490210531131, -122.30959975376733",202331409814747PHFSEA,Post-Pandemic
2025,1,31295,31453,"Detroit, MI","Houston, TX",11433,12191,DTW,HOU,1092,216.41,"42.330480030343146, -83.08834584505033","29.75402924471362, -95.25854681876497",202411143312191DTWHOU,Post-Pandemic
2025,1,33485,31703,"Madison, WI","New York City, NY (Metropolitan Area)",13485,12197,MSN,HPN,819,287.28,"43.08118654680559, -89.41604092706262","40.722551776084316, -73.97924863938653",202411348512197MSNHPN,Post-Pandemic
2025,1,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,11618,MDW,EWR,773,256.42,"41.87456337224408, -87.6626642168663","40.722551776084316, -73.97924863938653",202411323211618MDWEWR,Post-Pandemic
2025,1,31454,32457,"Orlando, FL","San Francisco, CA (Metropolitan Area)",13204,14771,MCO,SFO,2446,362.66,"28.548125486782045, -81.37833290308744","37.71088023891693, -122.08942035984728",202411320414771MCOSFO,Post-Pandemic
2025,1,31624,31703,"Key West, FL","New York City, NY (Metropolitan Area)",11624,12391,EYW,ISP,1229,204.26,"24.55884908473588, -81.78280185993708","40.722551776084316, -73.97924863938653",202231162412391EYWISP,During-Pandemic
2025,1,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",10721,11292,BOS,DEN,1754,293.03,"42.354802625389624, -71.11763566666443","39.756924270957846, -104.97850757879121",202411072111292BOSDEN,Post-Pandemic
2025,1,31066,32211,"Columbus, OH","Las Vegas, NV",11066,12889,CMH,LAS,1771,262.76,"39.97936225013163, -83.00459328425883","36.17899535107113, -115.15803462061288",202411106612889CMHLAS,Post-Pandemic
2025,1,30194,35412,"Dallas/Fort Worth, TX","Knoxville, TN",11259,15412,DAL,TYS,772,496.71,"32.78949295097016, -96.9610454262068","35.966030866156146, -83.955441734572",202411125915412DALTYS,Post-Pandemic
2025,1,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11298,12953,DFW,LGA,1428,225.76,"32.78949295097016, -96.9610454262068","40.722551776084316, -73.97924863938653",202411129812953DFWLGA,Post-Pandemic
2025,1,34492,32457,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",14492,14831,RDU,SJC,2400,375.48,"35.8264062992142, -78.64493840243881","37.71088023891693, -122.08942035984728",202411449214831RDUSJC,Post-Pandemic
2025,1,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,10800,LAS,BUR,236,128.82,"36.17899535107113, -115.15803462061288","33.79226917070069, -118.204909485967",202411288910800LASBUR,Post-Pandemic
2025,1,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,11618,ATL,EWR,795,167.87,"33.78625599383559, -84.39125241191016","40.722551776084316, -73.97924863938653",202411039711618ATLEWR,Post-Pandemic
2025,1,33244,32467,"Memphis, TN","Miami, FL (Metropolitan Area)",13244,13303,MEM,MIA,859,247.62,"35.12601349083242, -90.04491186616244","25.818657926992138, -80.30089992008288",202411324413303MEMMIA,Post-Pandemic
2025,1,32575,31650,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",12954,13487,LGB,MSP,1535,177.86,"33.79226917070069, -118.204909485967","44.97932251131572, -93.27385685659087",202411295413487LGBMSP,Post-Pandemic
2025,1,32337,32575,"Indianapolis, IN","Los Angeles, CA (Metropolitan Area)",12339,14908,IND,SNA,1814,335.96,"39.771952587955795, -86.15481334537304","33.79226917070069, -118.204909485967",202411233914908INDSNA,Post-Pandemic
2025,1,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12197,14098,HPN,PHF,318,187.54,"40.722551776084316, -73.97924863938653","36.8740444347547, -76.21004560086016",202411219714098HPNPHF,Post-Pandemic
2025,1,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14908,12264,SNA,IAD,2329,396.19,"33.79226917070069, -118.204909485967","39.06854619558678, -77.28209870558013",202411490812264SNAIAD,Post-Pandemic
2025,1,32467,31703,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",13303,15070,MIA,SWF,1139,37.9,"25.818657926992138, -80.30089992008288","40.722551776084316, -73.97924863938653",202221330315070MIASWF,During-Pandemic
2025,1,32467,33570,"Miami, FL (Metropolitan Area)","San Diego, CA",13303,14679,MIA,SAN,2269,342.26,"25.818657926992138, -80.30089992008288","32.752163632745145, -117.18796205356412",202411330314679MIASAN,Post-Pandemic
2025,1,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",10721,15016,BOS,STL,1047,256.33,"42.354802625389624, -71.11763566666443","38.620683220244835, -90.20661760171893",202411072115016BOSSTL,Post-Pandemic
2025,1,34489,32457,"Bend/Redmond, OR","San Francisco, CA (Metropolitan Area)",14489,13796,RDM,OAK,477,284.15,"44.27629021948041, -121.18068106077375","37.71088023891693, -122.08942035984728",202331448913796RDMOAK,Post-Pandemic
2025,1,30977,35412,"Chicago, IL","Knoxville, TN",13930,15412,ORD,TYS,475,239.47,"41.87456337224408, -87.6626642168663","35.966030866156146, -83.955441734572",202411393015412ORDTYS,Post-Pandemic
2025,1,30194,30466,"Dallas/Fort Worth, TX","Phoenix, AZ",11298,14107,DFW,PHX,879,238.29,"32.78949295097016, -96.9610454262068","33.45644253857997, -112.08747472975207",202411129814107DFWPHX,Post-Pandemic
2025,1,30977,32467,"Chicago, IL","Miami, FL (Metropolitan Area)",13930,13303,ORD,MIA,1197,238.24,"41.87456337224408, -87.6626642168663","25.818657926992138, -80.30089992008288",202411393013303ORDMIA,Post-Pandemic
2025,1,31986,32575,"Grand Rapids, MI","Los Angeles, CA (Metropolitan Area)",11986,12892,GRR,LAX,1874,313.72,"42.975953635996774, -85.67938935852456","33.79226917070069, -118.204909485967",202341198612892GRRLAX,Post-Pandemic
2025,1,34108,30466,"Peoria, IL","Phoenix, AZ",14108,14107,PIA,PHX,1326,36.73,"40.69957474070075, -89.5932489650978","33.45644253857997, -112.08747472975207",202121410814107PIAPHX,During-Pandemic
2025,1,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,13891,CAK,ONT,2073,496.77,"41.49657498253431, -81.70037642525823","33.79226917070069, -118.204909485967",202411087413891CAKONT,Post-Pandemic
2025,1,30397,30852,"Atlanta, GA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10397,12264,ATL,IAD,577,178.05,"33.78625599383559, -84.39125241191016","39.06854619558678, -77.28209870558013",202411039712264ATLIAD,Post-Pandemic
2025,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12197,AUS,HPN,1559,267.29,"30.292943195253578, -97.7604933852142","40.722551776084316, -73.97924863938653",202411042312197AUSHPN,Post-Pandemic
2025,1,31066,31703,"Columbus, OH","New York City, NY (Metropolitan Area)",11066,12391,CMH,ISP,519,196.79,"39.97936225013163, -83.00459328425883","40.722551776084316, -73.97924863938653",202411106612391CMHISP,Post-Pandemic
2025,1,30194,30615,"Dallas/Fort Worth, TX","El Paso, TX",11259,11540,DAL,ELP,562,178.08,"32.78949295097016, -96.9610454262068","31.76460427582054, -106.48111409217167",202411125911540DALELP,Post-Pandemic
2025,1,32600,31703,"Little Rock, AR","New York City, NY (Metropolitan Area)",12992,12478,LIT,JFK,1100,312.1,"34.747108252099, -92.30567122557973","40.722551776084316, -73.97924863938653",202341299212478LITJFK,Post-Pandemic
2025,1,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",11057,12954,CLT,LGB,2125,287.84,"35.226482442217936, -80.82749079551755","33.79226917070069, -118.204909485967",202411105712954CLTLGB,Post-Pandemic
2025,1,30257,33195,"Albany, NY","Tampa, FL (Metropolitan Area)",10257,15304,ALB,TPA,1138,245.32,"42.65262847850066, -73.76677558995311","28.042586526893363, -82.48802351156911",202411025715304ALBTPA,Post-Pandemic
2025,1,34570,30852,"Reno, NV","Washington, DC (Metropolitan Area)",14570,11278,RNO,DCA,2286,355.36,"39.53423462420134, -119.79872339183126","39.06854619558678, -77.28209870558013",202331457011278RNODCA,Post-Pandemic
2025,1,33105,33195,"Cincinnati, OH","Tampa, FL (Metropolitan Area)",11193,14112,CVG,PIE,776,101.13,"39.1184591715016, -84.4916057804775","28.042586526893363, -82.48802351156911",202411119314112CVGPIE,Post-Pandemic
2025,1,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",10721,14730,BOS,SDF,829,270.26,"42.354802625389624, -71.11763566666443","38.24602088207979, -85.777273302663",202341072114730BOSSDF,Post-Pandemic
2025,1,31703,33316,"New York City, NY (Metropolitan Area)","Omaha, NE",12197,13871,HPN,OMA,1188,375.68,"40.722551776084316, -73.97924863938653","41.28583913731744, -96.03667592489528",202411219713871HPNOMA,Post-Pandemic
2025,1,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10874,15304,CAK,TPA,927,130.01,"41.49657498253431, -81.70037642525823","28.042586526893363, -82.48802351156911",202411087415304CAKTPA,Post-Pandemic
2025,1,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12266,14908,IAH,SNA,1390,267.69,"29.75402924471362, -95.25854681876497","33.79226917070069, -118.204909485967",202411226614908IAHSNA,Post-Pandemic
2025,1,31123,30852,"St. Louis, MO","Washington, DC (Metropolitan Area)",15016,10821,STL,BWI,738,205.96,"38.620683220244835, -90.20661760171893","39.06854619558678, -77.28209870558013",202411501610821STLBWI,Post-Pandemic
2025,1,30647,34614,"Cleveland, OH (Metropolitan Area)","Salt Lake City, UT",10874,14869,CAK,SLC,1592,0.02,"41.49657498253431, -81.70037642525823","40.760259272294405, -111.88118288803257",202111087414869CAKSLC,During-Pandemic
2025,1,30599,30977,"Birmingham, AL","Chicago, IL",10599,13930,BHM,ORD,584,232.48,"33.525212980647275, -86.77902769139246","41.87456337224408, -87.6626642168663",202411059913930BHMORD,Post-Pandemic
2025,1,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12478,DEN,JFK,1659,243.88,"39.756924270957846, -104.97850757879121","40.722551776084316, -73.97924863938653",202411129212478DENJFK,Post-Pandemic
2025,1,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,10800,CLE,BUR,2073,323.05,"41.49657498253431, -81.70037642525823","33.79226917070069, -118.204909485967",202411104210800CLEBUR,Post-Pandemic
2025,1,34262,32457,"Palm Springs, CA","San Francisco, CA (Metropolitan Area)",14262,14771,PSP,SFO,421,209.7,"33.83638124392223, -116.53739400482371","37.71088023891693, -122.08942035984728",202411426214771PSPSFO,Post-Pandemic
